source_label,source_dataset,split,sample_id,fov_id,cell_type,pathway,target_family,reference_count,passed_reference_count,negative_reference_count,min_unit_target_count,min_unique_unit_count,max_q_value,min_mean_delta,max_mean_delta,route_label,label_usage,training_eligible,leakage_risk,label_reason,stratum_key
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,adhesion,pathway_module,4,0,0,201,201,0.9174560398617533,-0.0009632335681907546,-0.00047340196793786937,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|adhesion|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,adhesion,receptor,4,0,0,201,201,0.7377807554658273,-0.004340352229044112,-0.0033543154149459986,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|adhesion|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,angiogenesis,pathway_module,4,0,1,201,201,0.9721262848606764,-0.00020279581008120895,6.426320259624918e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|angiogenesis|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,angiogenesis,receptor,4,0,2,201,201,0.9728063518113539,-0.00024492143712317977,0.00014974645351448096,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|angiogenesis|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,chemokine,pathway_module,4,0,3,201,201,0.9806045243296985,-0.00012141259388448506,0.00010060757108716946,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|chemokine|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,chemokine,receptor,4,0,4,402,201,0.9995736225678012,0.0001300816757735274,0.0005721321989284626,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|chemokine|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,cytokine,pathway_module,4,0,0,201,201,0.9492291567157851,-0.0007216045799479583,-6.571782726859874e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|cytokine|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,cytokine,receptor,4,0,4,603,201,0.9995736225678012,0.0001224808170385645,0.002599446805577477,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|cytokine|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,death_receptor,pathway_module,4,0,2,201,201,0.9995736225678012,-1.6346918536865698e-05,0.00027783495507169607,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|death_receptor|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,death_receptor,receptor,4,0,0,201,201,0.8750774052901412,-0.0011734483140364313,-0.0004177264109559602,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|death_receptor|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,egf_signaling,pathway_module,4,0,1,201,201,0.9822689623077407,-0.00014785129388554218,0.00022185541001986007,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|egf_signaling|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,egf_signaling,receptor,4,0,2,201,201,0.9651143239649743,-0.000529164578046232,8.554656854705974e-05,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|egf_signaling|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,growth_factor,pathway_module,4,0,3,201,201,0.9995736225678012,-8.573647085208678e-05,0.0007668420612057302,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|growth_factor|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,growth_factor,receptor,4,0,1,402,201,0.9995736225678012,-0.0007741831173658055,0.0007860564645668145,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|growth_factor|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,immune_checkpoint,pathway_module,4,0,2,201,201,0.9995736225678012,-0.00018054513246158933,0.00023897189154272762,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|immune_checkpoint|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,immune_checkpoint,receptor,4,0,0,201,201,0.8674425192593302,-0.0014466911366241692,-0.0005512020336092817,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|immune_checkpoint|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,matrix,pathway_module,4,0,0,201,201,0.9174560398617533,-0.0052109416944477105,-0.0010353582579955916,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|matrix|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,matrix,receptor,4,0,0,402,201,0.9328811785679676,-0.0012783421039474217,-0.00024370451595760064,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|matrix|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,notch_signaling,pathway_module,4,0,1,201,201,0.9651143239649743,-0.0003277136649783842,2.7834697859136155e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|notch_signaling|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,notch_signaling,receptor,4,0,4,201,201,0.9909744268680949,0.00011835566601754748,0.0004057724410035555,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|notch_signaling|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,tgfb_signaling,pathway_module,4,0,0,201,201,0.8459885975048551,-0.005687008862689471,-0.0015596382471029214,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|tgfb_signaling|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_6,Cancer.cells,tgfb_signaling,receptor,4,0,0,201,201,0.9366786463098816,-0.0008232577085905392,-0.00016904920346604534,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_6|Cancer.cells|tgfb_signaling|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,adhesion,pathway_module,4,0,2,204,204,0.9995736225678012,-0.00021292505235004648,0.0008828295211565449,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|adhesion|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,adhesion,receptor,4,0,4,204,204,0.9995736225678012,0.000581694693625447,0.0026246427784258294,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|adhesion|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,angiogenesis,pathway_module,4,0,2,204,204,0.9995736225678012,-0.00010544085451013648,0.00033676021506868706,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|angiogenesis|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,angiogenesis,receptor,4,0,3,204,204,0.9995736225678012,-0.0002014739261544141,0.0009948773591659187,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|angiogenesis|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,chemokine,pathway_module,4,0,3,204,204,0.9995736225678012,-0.0005033727306488633,0.00032853769321194103,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|chemokine|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,chemokine,receptor,4,0,1,408,204,0.986941975739072,-0.0002617228684897324,0.00022957198295973021,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|chemokine|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,cytokine,pathway_module,4,0,4,204,204,0.9995736225678012,0.00043746003407386686,0.0006301983484042333,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|cytokine|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,cytokine,receptor,4,0,4,612,204,0.9995736225678012,0.0006147462084831745,0.002032076125583337,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|cytokine|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,death_receptor,pathway_module,4,0,0,204,204,0.9595633233347031,-0.00024632459107201086,-1.5285638288637165e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|death_receptor|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,death_receptor,receptor,4,0,3,204,204,0.9995736225678012,-0.0004706707347425617,0.0004396032054951778,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|death_receptor|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,egf_signaling,pathway_module,4,0,2,204,204,0.9830595004426922,-0.0006882273848903322,0.00018585676464902707,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|egf_signaling|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,egf_signaling,receptor,4,0,3,204,204,0.9995736225678012,-0.00023387460977944256,0.0016391155733746156,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|egf_signaling|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,growth_factor,pathway_module,4,0,1,204,204,0.9648193121391707,-0.0007389357023050474,1.2708046697203373e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|growth_factor|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,growth_factor,receptor,4,0,1,408,204,0.9995736225678012,-0.0007591761778470319,0.0005488196886669212,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|growth_factor|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,immune_checkpoint,pathway_module,4,0,0,204,204,0.9588257126238424,-0.00025068350840131283,-1.77735452207576e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|immune_checkpoint|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,immune_checkpoint,receptor,4,0,2,204,204,0.9804660166243169,-0.0006331782657559742,0.00018679866477017842,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|immune_checkpoint|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,matrix,pathway_module,4,0,3,204,204,0.9995736225678012,-0.0031296210420146257,0.001855722248550651,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|matrix|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,matrix,receptor,4,0,0,408,204,0.9525099098771137,-0.0012542197316334797,-9.823203113940905e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|matrix|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,notch_signaling,pathway_module,4,0,1,204,204,0.9669982225830157,-0.000203450208754868,4.67411321395213e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|notch_signaling|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,notch_signaling,receptor,4,0,4,204,204,0.9995736225678012,0.00017132258616938165,0.000992165575944195,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|notch_signaling|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,tgfb_signaling,pathway_module,4,0,1,204,204,0.9720884932648042,-0.002779345022861088,0.0003922436971983887,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|tgfb_signaling|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_7,Cancer.cells,tgfb_signaling,receptor,4,0,0,204,204,0.9492291567157851,-0.0007713988195231832,-9.250144393682284e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_7|Cancer.cells|tgfb_signaling|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,adhesion,pathway_module,4,0,0,151,151,0.8468948938563454,-0.0015093332466767717,-0.0009151619570094311,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|adhesion|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,adhesion,receptor,4,0,0,151,151,0.9567034731476902,-0.0037858601323908477,-0.00022720833030056512,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|adhesion|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,angiogenesis,pathway_module,4,0,0,151,151,0.8930968833703313,-0.0006715478530176153,-0.0001865603440737625,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|angiogenesis|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,angiogenesis,receptor,4,0,0,151,151,0.9366786463098816,-0.0004962585987545175,-0.00016689033498166374,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|angiogenesis|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,chemokine,pathway_module,4,0,4,151,151,0.9995736225678012,0.0003117271746216145,0.0006784079012317647,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|chemokine|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,chemokine,receptor,4,0,2,302,151,0.9995736225678012,-0.00023979381373988168,0.000619079057908243,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|chemokine|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,cytokine,pathway_module,4,0,4,151,151,0.9995736225678012,4.955519335876445e-05,0.0003396110017004528,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|cytokine|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,cytokine,receptor,4,0,1,453,151,0.9995736225678012,-0.001114378173292319,0.0011489138595701563,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|cytokine|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,death_receptor,pathway_module,4,0,0,151,151,0.8921190346635943,-0.00028598511315318186,-0.00017107469960601145,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|death_receptor|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,death_receptor,receptor,4,0,0,151,151,0.8988456359851265,-0.000866275237978498,-0.0002923107675247997,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|death_receptor|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,egf_signaling,pathway_module,4,0,1,151,151,0.9938056594580487,-0.00010345833862341208,0.0003276154091142696,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|egf_signaling|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,egf_signaling,receptor,4,0,2,151,151,0.9909744268680949,-0.0004611800638187057,0.0007046947855977845,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|egf_signaling|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,growth_factor,pathway_module,4,0,0,151,151,0.9635794300795937,-0.0002123798668283243,-1.2079355467872463e-06,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|growth_factor|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,growth_factor,receptor,4,0,3,302,151,0.9995736225678012,-0.00019898059535147542,0.0006861084267991361,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|growth_factor|receptor
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,immune_checkpoint,pathway_module,4,0,1,151,151,0.9669982225830157,-8.570720360270182e-05,3.696093340029363e-05,abstain_uncertain,train_allowed,True,low,mixed or underpowered reference evidence,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|immune_checkpoint|pathway_module
cosmx_bcc_cp6l_s20000,cosmx_6k_bcc_yerly_2024,train,PatientC:Baseline,Run6057_Patient1_8,Cancer.cells,immune_checkpoint,receptor,4,0,4,151,151,0.9995736225678012,0.00041109356156318307,0.0008105613425372073,expression_only,train_allowed,True,low,true_neighbor does not improve over references,cosmx_bcc_cp6l_s20000|cosmx_6k_bcc_yerly_2024|PatientC:Baseline|Run6057_Patient1_8|Cancer.cells|immune_checkpoint|receptor
