benchmark_run_id,expanded_ladder_case_id,rung_id,signal_family,signal_class,graph_mode,dataset_id,platform,split_id,seed,task_id,method_id,method_family,k,radius_um,distance_decay_um,threshold_gate,injected_signal_strength,effective_signal_strength,noise_fraction,prevalence,expected_route,observed_route,expected_context_positive,expected_failure_mode,sensitivity,specificity,false_positive_context_rate,abstention_rate,confidence,gate_passed,synthetic_status,claim_scope,decision_reason,artifact_registry_ids
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,context_allowed,True,none,0.8076505101143501,0.0,0.0,0.0,0.73,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,packed context recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,positive_control_only,True,none,0.9227508501905833,0.0,0.0,0.0,0.91,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,expanded synthetic signal passes ContextGate evidence gate,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,context_allowed,True,none,0.245234,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,context_allowed,True,none,0.245234,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,expression_only,True,none,0.0,0.0,0.0,0.0,0.95,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,center-expression baseline never uses context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,context_allowed,True,none,0.7500668933841557,0.0,0.0,0.0,0.74,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,synthetic pathway target family is observable,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,context_allowed,True,none,0.8001337867683112,0.0,0.0,0.0,0.72,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,graph aggregation recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,context_allowed,True,none,0.245234,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,0,expanded_positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,8.0,160.0,45.0,,0.8,0.8758361673019445,0.1,0.48,positive_control_only,context_allowed,True,none,0.8075836167301944,0.0,0.0,0.0,0.78,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,high synthetic spatial score,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.9,0.0,0.0,0.0,0.9,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,always uses true-neighbor context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.8080464279252213,0.0,0.0,0.0,0.73,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,packed context recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,positive_control_only,True,none,0.9234107132087022,0.0,0.0,0.0,0.91,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,expanded synthetic signal passes ContextGate evidence gate,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.24585,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.24585,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,expression_only,True,none,0.0,0.0,0.0,0.0,0.95,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,center-expression baseline never uses context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.750242856855654,0.0,0.0,0.0,0.74,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,synthetic pathway target family is observable,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.8004857137113078,0.0,0.0,0.0,0.72,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,graph aggregation recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.24585,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,1,expanded_positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,8.0,160.0,45.0,,0.8,0.8780357106956737,0.1,0.48,positive_control_only,context_allowed,True,none,0.8078035710695673,0.0,0.0,0.0,0.78,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,high synthetic spatial score,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.9,0.0,0.0,0.0,0.9,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,always uses true-neighbor context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.8050596271382318,0.0,0.0,0.0,0.73,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,packed context recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,positive_control_only,True,none,0.918432711897053,0.0,0.0,0.0,0.91,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,expanded synthetic signal passes ContextGate evidence gate,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.241204,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.241204,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,expression_only,True,none,0.0,0.0,0.0,0.0,0.95,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,center-expression baseline never uses context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.7489153898392142,0.0,0.0,0.0,0.74,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,synthetic pathway target family is observable,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.7978307796784283,0.0,0.0,0.0,0.72,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,graph aggregation recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.241204,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,gse310352_cosmx_pdac_1k,CosMx,unit_hash_split,2,expanded_positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,8.0,160.0,45.0,,0.8,0.8614423729901767,0.1,0.48,positive_control_only,context_allowed,True,none,0.8061442372990176,0.0,0.0,0.0,0.78,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,high synthetic spatial score,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.9,0.0,0.0,0.0,0.9,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,always uses true-neighbor context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.8053543406272666,0.0,0.0,0.0,0.73,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,packed context recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,positive_control_only,True,none,0.9189239010454444,0.0,0.0,0.0,0.91,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,expanded synthetic signal passes ContextGate evidence gate,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.241662,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.241662,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,expression_only,True,none,0.0,0.0,0.0,0.0,0.95,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,center-expression baseline never uses context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.7490463736121186,0.0,0.0,0.0,0.74,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,synthetic pathway target family is observable,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.7980927472242371,0.0,0.0,0.0,0.72,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,graph aggregation recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.241662,0.0,0.0,0.0,0.7,False,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,wrong-context control spends context on mismatched neighbors,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed0:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,0,expanded_positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,8.0,160.0,45.0,,0.8,0.8630796701514813,0.1,0.48,positive_control_only,context_allowed,True,none,0.8063079670151481,0.0,0.0,0.0,0.78,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,high synthetic spatial score,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,1,expanded_positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,8.0,160.0,45.0,,0.8,0.8663780821455591,0.1,0.48,positive_control_only,context_allowed,True,none,0.9,0.0,0.0,0.0,0.9,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,always uses true-neighbor context,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,1,expanded_positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,8.0,160.0,45.0,,0.8,0.8663780821455591,0.1,0.48,positive_control_only,context_allowed,True,none,0.8059480547862007,0.0,0.0,0.0,0.73,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,packed context recovers expanded synthetic signal,h6_expanded_ladder
contextgate_hardening_h6_expanded_ladder,contextgate_hardening_h6_expanded_ladder:xenium_breast_biomarkers_v1:fov_holdout:seed1:distance_decay_short_range_signal,distance_decay_short_range_signal,distance_decay,distance_weighted_neighbor,distance_decay,xenium_breast_biomarkers_v1,Xenium,fov_holdout,1,expanded_positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,8.0,160.0,45.0,,0.8,0.8663780821455591,0.1,0.48,positive_control_only,positive_control_only,True,none,0.9199134246436678,0.0,0.0,0.0,0.91,True,expanded_synthetic_control_only,synthetic_sensitivity_specificity_only,expanded synthetic signal passes ContextGate evidence gate,h6_expanded_ladder
